"","x"
"1",6125
"2",5977
"3",6398
"4",6476
"5",5980
"6",6102
"7",6365
"8",6294
"9",6015
"10",5902
"11",6532
"12",6033
"13",5987
"14",6601
"15",6142
"16",5997
"17",5906
"18",6477
"19",6318
"20",6054
