"","x"
"1",146
"2",153
"3",155
"4",156
"5",156
"6",156
"7",157
"8",157
"9",158
"10",157
"11",157
"12",160
"13",161
"14",158
"15",158
"16",158
"17",158
"18",160
"19",158
"20",159
