"","V1","V2","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1",1,1,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.1,0.01,0.01,0.1,0.01,0.1,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.1,0.01,0.1,0.1,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.1,0.1,0.01,0.01,0.1,0.01,0.01,0.1,0.01,0.1,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.1,0.1,0.01,0.1,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.1,0.01,0.1,0.1,0.1,0.1,0.01,0.01,0.01,0.01
"2",1,2,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.1,0.01,0.01,0.1,0.01,0.1,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.1,0.01,0.1,0.1,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.1,0.1,0.01,0.01,0.1,0.01,0.01,0.1,0.01,0.1,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.1,0.1,0.01,0.1,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.1,0.01,0.1,0.1,0.07,0.1,0.01,0.01,0.01,0.01
"3",1,3,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.0085,0.01,0.01,0.1,0.1,0.01,0.01,0.1,0.01,0.1,0.01,0.01,0.01,0.07,0.01,0.01,0.01,0.0085,0.01,0.01,0.01,0.1,0.01,0.01,0.1,0.01,0.1,0.1,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.1,0.1,0.01,0.01,0.1,0.01,0.01,0.1,0.01,0.07,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.1,0.1,0.01,0.1,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.1,0.01,0.1,0.1,0.073,0.1,0.01,0.01,0.01,0.01
"4",1,4,0.1,0.0085,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.00865,0.01,0.01,0.1,0.1,0.01,0.01,0.1,0.01,0.1,0.01,0.01,0.01,0.073,0.01,0.01,0.01,0.00865,0.01,0.01,0.01,0.1,0.01,0.01,0.1,0.01,0.1,0.1,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.0085,0.01,0.1,0.1,0.1,0.01,0.01,0.1,0.01,0.01,0.1,0.01,0.073,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.1,0.1,0.01,0.1,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.1,0.01,0.1,0.1,0.0757,0.1,0.01,0.01,0.01,0.01
"5",1,5,0.1,0.00865,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.008785,0.01,0.01,0.1,0.1,0.01,0.01,0.1,0.01,0.1,0.01,0.01,0.01,0.0757,0.01,0.01,0.01,0.008785,0.01,0.01,0.01,0.1,0.01,0.01,0.1,0.01,0.1,0.1,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.00865,0.01,0.1,0.1,0.1,0.01,0.01,0.1,0.01,0.01,0.07,0.01,0.0511,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.07,0.07,0.01,0.1,0.01,0.01,0.07,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.1,0.01,0.1,0.1,0.07813,0.1,0.01,0.01,0.01,0.01
"6",1,6,0.1,0.008785,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.0089065,0.01,0.01,0.1,0.1,0.01,0.01,0.1,0.01,0.1,0.01,0.01,0.01,0.07813,0.01,0.01,0.01,0.0089065,0.01,0.01,0.01,0.1,0.01,0.01,0.1,0.01,0.1,0.1,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.008785,0.01,0.1,0.1,0.1,0.01,0.01,0.1,0.01,0.01,0.04015,0.01,0.05599,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.04015,0.049,0.01,0.07,0.01,0.01,0.04015,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.1,0.01,0.1,0.1,0.080317,0.1,0.01,0.01,0.01,0.01
"7",1,7,0.1,0.0089065,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.00901585,0.01,0.01,0.1,0.1,0.01,0.01,0.1,0.01,0.1,0.01,0.01,0.01,0.080317,0.01,0.01,0.01,0.00901585,0.01,0.01,0.01,0.07,0.01,0.01,0.1,0.01,0.1,0.1,0.01,0.01,0.01,0.07,0.01,0.01,0.01,0.01,0.01,0.01,0.0089065,0.01,0.1,0.1,0.1,0.01,0.01,0.1,0.01,0.01,0.0450415,0.01,0.060391,0.01,0.07,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.0450415,0.029755,0.0085,0.073,0.01,0.01,0.0450415,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.01,0.1,0.01,0.1,0.1,0.0822853,0.1,0.01,0.01,0.01,0.01
"8",1,8,0.1,0.00901585,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.0085,0.009114265,0.01,0.01,0.1,0.07,0.01,0.01,0.1,0.01,0.1,0.01,0.01,0.0085,0.0822853,0.01,0.01,0.01,0.009114265,0.01,0.01,0.01,0.04015,0.01,0.01,0.1,0.01,0.07,0.1,0.01,0.01,0.01,0.073,0.01,0.01,0.01,0.01,0.01,0.01,0.00901585,0.01,0.1,0.1,0.1,0.01,0.0085,0.1,0.01,0.01,0.049651615,0.01,0.0643519,0.01,0.04015,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.07,0.01,0.01,0.049651615,0.03492055,0.0047575,0.0757,0.01,0.01,0.049651615,0.01,0.01,0.01,0.01,0.01,0.073,0.01,0.01,0.1,0.01,0.1,0.1,0.08405677,0.1,0.01,0.01,0.01,0.01
"9",1,9,0.1,0.009114265,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.0047575,0.0092028385,0.01,0.01,0.1,0.04015,0.01,0.01,0.1,0.01,0.1,0.0085,0.01,0.00865,0.08405677,0.01,0.01,0.01,0.0092028385,0.01,0.01,0.01,0.0450415,0.01,0.01,0.1,0.01,0.073,0.1,0.01,0.01,0.01,0.0757,0.01,0.01,0.01,0.01,0.01,0.01,0.009114265,0.01,0.1,0.1,0.1,0.01,0.00865,0.1,0.01,0.01,0.05396900815,0.01,0.06791671,0.01,0.0450415,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.04015,0.01,0.01,0.03674961745,0.0399227455,0.005227075,0.07813,0.01,0.01,0.05396900815,0.01,0.01,0.01,0.01,0.01,0.0757,0.01,0.01,0.1,0.01,0.1,0.1,0.085651093,0.1,0.01,0.01,0.01,0.01
"10",1,10,0.1,0.0092028385,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.005227075,0.00928255465,0.0085,0.01,0.07,0.0304045,0.01,0.01,0.1,0.01,0.1,0.00865,0.01,0.008785,0.085651093,0.01,0.01,0.01,0.00928255465,0.01,0.01,0.01,0.049651615,0.01,0.01,0.1,0.01,0.0757,0.1,0.01,0.01,0.01,0.07813,0.01,0.01,0.01,0.01,0.01,0.01,0.0092028385,0.01,0.1,0.1,0.1,0.01,0.008785,0.1,0.01,0.01,0.0579909766015,0.01,0.071125039,0.01,0.033675145,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0450415,0.01,0.01,0.04465109177875,0.044710813855,0.00566008075,0.080317,0.01,0.01,0.0579909766015,0.01,0.01,0.01,0.01,0.01,0.07813,0.01,0.01,0.1,0.01,0.1,0.1,0.0870859837,0.1,0.01,0.01,0.01,0.01
"11",1,11,0.1,0.00928255465,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.004745437375,0.009354299185,0.00865,0.01,0.073,0.0389830375,0.01,0.01,0.1,0.01,0.1,0.008785,0.01,0.00746725,0.0870859837,0.01,0.01,0.01,0.009354299185,0.01,0.01,0.01,0.05396900815,0.01,0.01,0.1,0.01,0.07813,0.1,0.01,0.01,0.01,0.080317,0.01,0.01,0.01,0.01,0.01,0.01,0.00928255465,0.01,0.1,0.1,0.1,0.01,0.0089065,0.1,0.01,0.01,0.061721163047215,0.01,0.0740125351,0.01,0.041919722875,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.049651615,0.01,0.01,0.0492830178407875,0.04925181022255,0.0060582004075,0.0822853,0.01,0.01,0.061721163047215,0.01,0.01,0.01,0.01,0.01,0.080317,0.01,0.01,0.1,0.01,0.1,0.1,0.08837738533,0.1,0.01,0.01,0.01,0.01
"12",1,12,0.1,0.009354299185,0.01,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.005609926478125,0.0094188692665,0.008785,0.01,0.0757,0.043881610375,0.01,0.01,0.1,0.01,0.1,0.0089065,0.01,0.007720525,0.08837738533,0.01,0.01,0.01,0.0094188692665,0.01,0.01,0.01,0.0579909766015,0.01,0.01,0.1,0.01,0.080317,0.1,0.01,0.01,0.01,0.0822853,0.01,0.01,0.01,0.01,0.01,0.01,0.009354299185,0.01,0.1,0.07,0.1,0.01,0.00901585,0.1,0.01,0.01,0.0651677668682441,0.01,0.07661128159,0.01,0.04668679052875,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.05396900815,0.01,0.01,0.0536233146010379,0.0535264121802655,0.006423323830075,0.08405677,0.01,0.01,0.0651677668682441,0.01,0.01,0.01,0.01,0.01,0.0822853,0.01,0.01,0.1,0.01,0.1,0.1,0.089539646797,0.1,0.01,0.01,0.01,0.0085
