"","x"
"1",8529
"2",8582
"3",8744
"4",8572
"5",8684
"6",8845
"7",8504
"8",8510
"9",8639
"10",8571
"11",8475
"12",8774
"13",8817
"14",8573
"15",8640
"16",8721
"17",8738
"18",8510
"19",8530
"20",8524
"21",8469
"22",8516
"23",8563
"24",8764
"25",8514
"26",8503
"27",8714
"28",8640
"29",8560
"30",8538
"31",8556
"32",8777
"33",8510
"34",8516
"35",8557
"36",8484
"37",8766
"38",8487
"39",8495
"40",8597
"41",8653
"42",8529
"43",8489
"44",8513
"45",8684
"46",8493
"47",8552
"48",8585
"49",8532
"50",8710
