"","NA.","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)"
"28",NA,13,16,18,18,16,16,31,15,14,17,18,20,15,21,26,25,16,16,20,11,22,31,22,20,12,23,11,14,24,17,19,15,29,13,16,18,16,23,16,12,24,20,21,14,17,14,19,19,26,22,12,28,15,15,9,14,14,13,16,17,24,18,18,19,15,14,11,20,16,23,21,17,17,10,14,14,12,8,16,28,13,16,21,13,14,17,14,19,18,23,10,19,9,14,16,12,12,13,18,18
"29",NA,13,23,12,16,17,16,28,17,10,20,19,21,24,19,25,26,21,13,25,11,23,27,16,18,17,29,14,15,21,23,15,17,30,20,20,20,20,27,21,15,25,26,18,11,20,12,20,20,32,18,17,19,15,18,11,16,14,17,17,13,16,20,24,22,11,16,18,22,18,28,27,21,16,16,17,12,20,14,16,22,16,15,20,14,15,17,12,18,15,33,11,14,17,20,20,14,12,13,17,19
"30",NA,13,18,20,17,18,20,35,19,15,16,29,23,26,14,26,24,25,17,21,12,26,38,17,16,20,23,13,18,25,25,18,15,30,18,16,20,23,23,21,15,27,25,21,17,20,22,17,23,26,31,14,28,18,16,12,17,18,18,13,26,22,25,24,28,24,13,18,25,18,24,32,21,19,11,20,15,19,13,19,29,16,13,26,13,18,13,19,20,14,27,14,13,9,18,21,10,15,13,17,27
"31",NA,17,26,16,19,20,23,30,16,15,20,27,33,31,21,34,24,24,18,24,11,30,29,22,16,17,24,18,16,29,23,19,17,26,20,22,24,27,27,21,14,37,36,25,16,23,18,22,23,32,26,26,31,16,17,15,16,17,23,18,25,24,31,21,22,20,14,24,28,16,29,24,22,25,15,20,13,22,16,19,24,25,22,26,15,14,22,23,21,17,35,17,19,18,18,24,17,16,15,21,28
"32",NA,13,26,18,23,27,28,32,16,18,25,32,25,25,24,36,26,27,18,30,16,32,30,24,22,20,29,19,17,25,30,17,20,28,21,23,19,24,32,23,15,30,36,26,15,23,16,25,26,40,33,24,27,16,21,20,20,18,23,18,33,21,25,26,26,29,17,24,30,22,28,35,18,24,14,21,16,23,14,21,31,23,28,26,21,15,18,16,22,26,37,19,20,12,19,22,15,20,17,25,27
"33",NA,14,27,23,19,21,25,39,22,16,23,42,31,35,30,35,31,30,22,29,17,24,38,23,25,23,33,17,18,27,31,22,20,32,22,20,21,31,30,33,15,36,27,30,21,19,19,25,28,34,34,24,28,19,23,19,23,22,29,18,22,22,28,32,29,25,15,22,33,19,38,34,25,23,20,20,16,22,18,29,32,23,25,29,22,14,23,21,28,22,38,20,23,17,19,21,17,17,16,24,27
"34",NA,21,27,18,21,29,23,35,21,25,27,36,33,24,27,36,34,29,21,33,22,29,41,23,24,22,37,17,20,29,26,24,16,31,25,21,22,30,26,28,19,37,44,26,24,26,20,26,27,39,39,23,34,18,24,17,19,23,26,18,27,23,25,27,34,30,20,28,32,24,35,34,28,24,17,20,14,20,23,26,29,22,29,30,17,18,19,26,25,29,36,21,22,20,22,32,16,20,18,23,27
"35",NA,22,23,23,24,18,24,35,21,22,30,42,39,34,27,41,30,30,23,36,26,34,40,20,21,24,40,22,21,30,29,23,23,38,27,23,27,27,34,28,19,38,40,28,24,24,24,28,37,40,42,34,30,20,28,18,27,23,26,22,33,28,39,32,34,31,22,23,42,25,42,37,30,29,17,29,19,27,20,27,31,27,24,37,25,13,23,26,32,23,40,21,26,18,23,25,19,18,25,27,42
"36",NA,20,28,18,24,32,26,46,23,23,23,33,27,29,29,42,39,27,23,41,23,35,44,26,30,27,34,30,20,31,43,24,20,39,24,24,24,34,34,31,21,44,41,30,28,21,27,33,36,41,45,32,43,22,26,20,28,21,34,21,32,29,36,32,33,34,22,27,39,28,46,38,30,30,18,25,17,31,21,30,33,30,28,35,28,18,23,24,23,30,47,25,28,22,27,24,23,23,25,28,33
"37",NA,26,29,20,22,33,31,50,21,25,31,40,45,42,30,41,40,30,26,41,29,35,43,30,31,25,44,30,24,42,30,26,25,37,26,26,27,33,38,33,21,34,43,36,31,29,31,33,36,48,37,34,37,25,28,22,30,28,36,28,31,31,28,32,34,28,22,25,37,25,48,40,29,31,21,29,18,29,17,31,37,32,29,30,27,21,24,28,28,32,44,26,23,24,29,31,27,21,24,27,34
"38",NA,26,39,28,27,30,21,47,25,28,30,45,39,43,28,46,39,32,22,36,27,41,43,27,37,31,44,25,27,41,36,26,28,37,24,21,30,34,44,36,20,39,43,38,32,27,25,30,39,44,39,39,38,25,30,18,40,18,48,23,34,32,30,32,40,32,17,27,43,29,45,42,29,30,19,29,24,29,24,34,37,39,33,37,26,21,28,27,29,34,39,27,27,26,27,28,24,26,30,23,42
"39",NA,26,42,24,26,38,29,46,20,24,37,44,46,46,31,51,42,33,26,38,27,39,50,29,38,28,40,28,23,44,38,30,26,43,32,27,29,38,40,34,23,48,47,36,34,26,27,31,50,45,45,37,41,23,27,29,43,25,35,27,42,31,35,36,37,36,27,32,39,32,48,44,35,36,21,31,20,31,29,28,36,32,33,39,27,22,28,26,32,34,45,28,28,27,26,34,26,28,30,27,38
"40",NA,27,31,32,27,30,28,46,28,26,37,49,41,48,28,43,42,30,28,44,34,48,46,31,35,29,45,33,27,36,41,29,28,42,32,31,30,35,40,35,25,51,43,30,30,25,27,36,42,53,52,38,45,26,32,24,39,26,31,27,38,35,45,33,41,40,26,31,45,28,55,50,30,32,23,30,23,29,27,35,41,37,32,40,31,23,30,31,33,34,42,29,31,23,31,35,31,31,31,28,40
"41",NA,23,38,23,26,33,32,50,29,27,38,43,51,50,33,45,40,33,28,43,32,42,54,31,33,29,50,26,25,44,42,27,31,37,29,25,34,40,39,36,24,46,52,33,34,29,32,35,43,56,54,37,51,25,38,26,38,29,40,26,38,34,49,37,43,37,25,30,49,32,54,58,41,36,22,34,25,31,30,36,41,30,39,42,36,22,33,26,32,36,52,27,32,27,29,32,30,32,36,27,39
"42",NA,28,37,27,30,39,33,51,31,29,33,47,52,43,32,49,55,31,27,49,31,44,51,32,39,30,55,37,25,48,43,29,30,43,31,28,32,37,44,34,24,47,50,42,35,29,29,35,47,49,47,38,49,27,35,27,41,34,38,30,40,37,42,48,44,35,25,34,54,32,53,52,39,36,23,35,28,32,29,41,37,41,42,46,34,26,36,28,34,33,48,31,31,26,28,35,30,35,35,33,41
"43",NA,30,37,30,30,37,30,53,38,32,35,50,51,47,33,55,47,34,29,48,31,49,49,34,38,28,49,34,28,39,43,29,31,47,30,31,29,41,39,40,24,49,51,41,35,27,34,35,49,57,54,44,58,26,37,31,41,26,46,29,42,38,40,42,39,36,24,35,45,33,55,53,43,38,29,35,28,33,30,42,42,42,38,48,37,26,34,31,40,42,55,29,32,30,32,36,28,32,35,32,46
"44",NA,30,40,30,31,34,30,53,31,30,37,47,48,55,38,63,52,35,31,52,38,49,50,33,39,34,54,43,28,39,49,33,31,50,29,31,39,49,47,40,25,56,56,40,30,28,34,44,53,52,54,40,51,25,40,30,42,28,49,27,46,39,52,42,47,41,32,31,55,34,61,56,41,43,28,33,26,32,32,42,48,43,41,49,33,25,34,27,34,40,46,29,31,27,31,41,31,32,37,32,40
"45",NA,31,44,31,27,38,30,54,34,31,37,52,51,55,36,51,53,32,30,51,39,42,46,32,44,32,48,48,27,46,43,31,31,47,33,32,36,48,48,42,25,56,50,38,38,29,26,45,58,62,56,44,52,30,36,29,43,31,46,27,46,42,47,44,44,46,27,34,44,33,57,58,40,39,26,36,31,36,30,46,42,46,38,51,34,32,33,31,36,43,58,31,34,26,29,33,32,34,40,34,45
"46",NA,31,42,32,36,42,32,53,33,34,37,49,52,51,38,55,60,36,27,47,42,49,55,33,47,29,45,40,31,40,50,33,31,58,30,31,38,52,49,37,28,58,60,44,42,28,36,40,57,49,56,55,50,30,37,28,44,35,49,31,48,39,50,48,47,42,31,32,51,32,55,59,44,43,26,32,31,34,33,42,47,49,50,54,38,28,33,29,39,41,56,35,35,29,38,43,34,32,37,34,42
"47",NA,29,45,33,33,47,33,61,30,33,42,54,49,54,39,55,60,32,28,53,44,51,57,33,47,37,55,41,28,46,50,34,37,57,33,32,35,53,52,36,26,55,59,40,37,32,32,36,54,55,49,50,53,30,36,32,45,36,55,32,43,47,50,43,51,42,29,32,49,32,56,51,46,38,26,38,30,39,32,50,48,44,44,48,35,35,31,34,40,39,48,31,38,31,34,42,31,32,38,32,47
