"","x"
"1",936
"2",818
"3",707
"4",971
"5",994
"6",1042
"7",1004
"8",1036
"9",1041
"10",934
"11",779
"12",883
"13",992
"14",766
"15",949
"16",978
"17",714
"18",1004
"19",790
"20",995
"21",1052
"22",962
"23",973
"24",811
"25",922
"26",966
"27",783
"28",984
"29",1020
"30",622
"31",758
"32",992
"33",883
"34",996
"35",1020
"36",1011
"37",943
"38",1020
"39",796
"40",1062
"41",945
"42",1063
"43",981
"44",953
"45",933
"46",921
"47",756
"48",838
"49",1024
"50",978
