"","x"
"1",9125
"2",9124
"3",9122
"4",9120
"5",9122
"6",9120
"7",9119
"8",9120
"9",9117
"10",9120
"11",9119
"12",9117
"13",9110
"14",9120
"15",9118
"16",9118
"17",9120
"18",9118
"19",9119
"20",9120
