"","NA.","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)","colSums(seal_forage_loc, na.rm = T)"
"31",NA,39,52,43,38,41,23,29,42,36,46,48,42,41,36,44,28,42,43,33,40,48,34,47,32,26,47,53,31,29,15,43,20,20,48,53,39,30,29,46,50,40,45,20,35,42,55,19,38,46,10,45,27,43,40,35,31,40,41,24,52,55,48,47,36,25,43,43,38,54,43,39,53,44,42,42,27,35,47,49,31,33,19,47,40,41,49,45,50,32,32,56,28,48,34,30,45,40,17,54,42
"32",NA,48,48,46,34,39,24,39,43,47,54,49,41,46,41,53,29,38,45,32,42,50,33,53,32,34,50,40,31,34,15,47,28,21,52,52,46,35,38,45,45,39,46,17,25,42,53,18,39,48,17,53,32,45,45,36,32,44,41,27,43,43,49,46,33,27,53,44,40,51,47,46,60,50,43,56,28,33,48,53,37,40,19,39,38,41,48,45,51,36,33,56,36,53,37,31,48,39,17,56,48
"33",NA,43,54,44,46,42,23,35,47,49,54,53,46,46,46,52,40,46,46,34,43,57,37,56,33,26,53,55,34,30,20,53,25,23,48,53,53,50,36,49,55,46,51,17,29,45,62,22,43,47,11,53,36,46,44,34,32,44,38,25,56,49,51,58,33,28,47,52,37,58,50,49,50,50,44,51,32,33,48,49,38,37,16,43,42,38,49,52,54,35,36,49,35,59,42,41,54,40,19,60,50
"34",NA,56,61,37,47,46,40,46,49,45,55,54,52,48,47,52,43,33,49,33,48,60,38,55,32,30,56,55,33,36,23,53,28,24,49,53,49,42,39,48,53,48,48,25,38,45,56,26,47,53,15,47,29,53,47,41,31,43,48,29,55,61,55,51,49,26,57,45,43,56,50,48,51,57,49,51,33,32,53,61,34,36,17,43,41,45,50,53,54,41,38,59,31,47,39,37,47,41,17,53,49
"35",NA,58,55,46,44,43,30,42,52,55,60,54,54,49,45,55,40,48,43,32,48,62,37,52,40,32,55,47,37,35,24,54,30,29,44,55,54,40,39,52,55,49,49,24,32,43,60,27,51,55,19,63,35,45,47,45,34,47,49,25,48,55,62,49,40,36,56,57,43,62,54,45,61,53,51,50,34,32,56,58,49,44,24,41,38,45,48,54,50,40,38,62,26,49,51,40,55,41,22,58,51
"36",NA,57,59,49,44,48,40,43,50,55,57,58,54,54,46,53,36,47,51,34,54,55,37,55,40,32,52,58,36,38,24,56,32,30,50,53,50,46,46,51,63,47,47,27,37,47,55,28,48,55,19,60,35,54,48,36,36,45,47,36,56,57,55,55,47,40,58,52,51,63,50,56,55,60,46,57,40,36,60,64,47,53,22,40,43,44,56,57,54,39,46,59,33,53,50,46,61,46,27,58,52
"37",NA,57,65,51,43,51,37,44,50,56,60,56,54,60,45,51,44,50,52,37,52,57,43,61,44,40,48,57,38,38,25,54,34,33,51,58,49,56,46,59,65,47,52,30,39,54,58,26,56,57,19,55,37,53,50,46,33,42,42,34,52,57,55,52,45,41,60,50,48,58,57,52,65,56,40,55,40,40,58,59,49,46,28,53,54,48,49,52,53,37,43,64,35,55,49,40,63,50,22,60,51
"38",NA,57,61,51,48,46,38,41,56,53,61,57,54,51,50,51,37,51,50,39,58,69,41,65,38,40,62,57,35,40,30,58,29,31,55,64,57,51,45,62,66,55,49,30,44,50,62,25,48,56,28,56,32,51,59,41,34,40,46,38,56,59,61,57,47,45,60,57,52,65,62,49,61,65,54,58,37,42,59,61,49,44,22,53,49,50,62,55,60,43,38,66,33,60,57,52,58,55,21,69,58
"39",NA,59,67,54,52,45,42,45,49,54,70,62,51,57,52,56,43,48,60,41,57,50,51,65,42,38,61,61,39,38,31,55,35,35,52,55,51,45,44,59,60,49,54,27,38,49,65,28,54,61,23,59,35,57,59,43,36,45,54,45,58,58,57,65,51,49,58,54,45,69,63,58,62,67,50,63,36,47,62,56,43,59,26,47,56,43,61,57,54,44,41,64,40,61,55,43,66,59,20,63,56
"40",NA,59,70,51,48,51,42,47,59,56,65,64,54,61,54,57,45,53,54,34,54,62,56,58,43,37,62,56,36,34,32,52,34,33,56,64,56,43,50,59,70,50,62,40,44,59,67,28,53,69,26,55,41,61,54,44,39,52,55,33,56,59,62,66,49,37,59,58,46,63,57,54,67,69,57,63,39,38,61,65,59,44,27,53,58,50,60,58,56,47,46,65,47,61,49,44,59,53,30,62,57
"41",NA,63,67,63,51,54,45,47,60,58,66,65,66,57,55,55,48,49,53,39,50,58,51,57,48,46,68,61,40,48,37,63,42,31,54,67,62,54,43,63,68,56,54,32,46,50,64,31,55,58,31,61,38,56,51,46,35,51,60,37,59,57,60,62,52,39,64,55,46,65,66,61,69,60,52,60,40,41,56,60,51,48,31,50,55,58,68,60,53,45,54,63,50,61,57,52,60,60,34,67,53
"42",NA,64,76,56,60,49,41,45,55,65,77,64,66,55,56,67,47,54,54,35,57,62,43,68,43,47,63,54,42,41,39,62,34,37,58,65,67,58,50,69,70,50,47,35,50,55,67,31,62,69,41,64,35,55,53,50,45,49,54,42,60,66,57,57,53,43,65,57,54,63,67,61,71,73,53,66,43,50,62,70,52,59,32,57,52,53,68,59,61,43,52,64,55,66,62,49,64,56,27,73,59
"43",NA,64,69,54,63,50,47,44,52,51,72,61,61,62,56,61,48,67,58,42,60,77,54,63,45,50,66,66,40,49,51,65,41,38,57,71,68,48,50,65,74,56,64,34,51,62,72,33,64,72,39,61,41,65,56,49,40,53,60,39,57,52,61,61,51,45,60,52,48,69,58,60,69,59,52,65,41,43,57,63,53,55,35,62,61,54,62,58,68,41,50,62,54,71,57,60,67,60,32,63,66
"44",NA,68,66,54,62,49,55,45,57,60,74,65,62,59,52,62,47,59,56,44,62,65,60,69,48,47,73,64,45,43,36,65,42,38,62,60,71,54,53,70,70,59,60,33,47,57,73,34,62,67,37,60,40,62,57,50,44,55,57,43,62,62,65,66,57,52,64,60,56,68,62,62,73,65,60,68,42,50,64,66,56,60,31,55,61,57,67,62,58,46,43,74,45,64,72,61,60,55,30,72,63
"45",NA,64,78,63,61,54,50,49,60,68,73,64,64,58,54,60,47,56,63,40,56,64,55,69,47,43,67,70,42,44,52,60,44,47,58,63,68,51,54,69,71,58,55,39,45,55,76,33,65,71,41,63,46,58,63,52,42,50,59,43,63,63,63,69,55,52,64,61,59,72,77,64,67,68,62,65,45,50,68,67,54,50,39,58,62,61,69,58,61,49,53,76,50,69,61,60,70,55,33,73,71
"46",NA,67,75,58,62,58,55,52,66,60,70,65,65,57,56,63,51,58,60,44,63,70,56,67,46,51,71,72,41,44,41,74,39,44,65,70,68,62,54,70,81,66,65,44,51,56,74,38,65,63,37,66,44,62,59,53,46,51,68,38,68,64,70,67,63,53,64,62,61,74,67,64,72,66,58,67,42,43,66,67,57,59,39,61,61,64,62,61,66,45,59,70,42,62,65,55,66,59,39,76,69
"47",NA,67,71,62,60,64,51,51,59,68,78,72,63,70,56,65,51,59,62,44,62,65,57,71,46,46,76,69,45,50,44,65,47,39,68,65,70,59,55,74,81,54,64,37,60,57,79,37,70,64,41,70,42,71,69,58,47,58,60,51,69,75,71,70,60,57,71,61,57,77,72,62,74,70,63,73,46,51,65,69,63,63,36,62,56,63,70,66,65,49,51,77,55,67,59,59,70,63,40,77,66
"48",NA,70,78,59,69,56,46,56,60,58,74,71,69,65,62,66,51,71,64,46,68,72,63,70,47,52,74,63,43,48,45,64,41,43,75,70,65,62,58,62,73,61,65,36,53,60,75,37,67,70,39,67,42,65,57,52,45,53,71,47,70,63,72,65,59,49,70,62,56,70,72,72,71,72,66,68,48,45,74,74,64,54,37,62,66,65,72,68,62,48,61,73,51,70,57,63,70,63,33,77,69
"49",NA,66,78,61,60,55,58,48,75,66,68,66,59,66,57,64,57,63,60,43,63,67,72,68,51,52,69,72,47,43,52,65,44,50,67,75,64,66,59,78,72,63,66,46,59,63,80,38,72,62,42,73,43,61,68,62,46,54,64,44,69,68,71,71,55,53,64,66,60,76,76,66,72,73,66,69,45,48,71,75,69,60,37,59,64,60,69,69,70,51,58,74,60,65,61,54,68,61,41,74,62
"50",NA,72,82,60,57,61,57,50,74,66,73,75,73,69,62,64,52,69,58,50,64,72,66,71,49,51,75,72,40,54,52,66,47,46,69,70,68,61,54,67,82,64,59,50,53,59,77,36,68,65,39,70,43,67,61,57,49,52,75,61,68,70,67,63,67,54,75,61,61,69,78,68,83,73,73,61,50,58,71,65,64,62,48,61,66,67,71,69,68,53,58,74,60,68,64,64,73,61,44,73,62
"51",NA,71,79,60,66,62,59,51,68,62,72,70,66,69,61,71,61,59,63,48,67,78,62,73,50,51,79,76,45,47,54,68,44,49,64,69,74,67,55,74,79,64,67,47,54,67,85,39,62,75,45,71,47,73,65,60,51,62,69,54,68,72,64,70,67,60,75,65,51,72,79,75,76,74,65,72,47,51,69,72,66,63,45,62,68,69,71,66,77,56,51,78,58,71,66,67,78,65,44,82,66
"52",NA,73,80,68,67,60,66,49,71,71,72,71,67,66,65,71,56,67,70,59,65,74,62,69,52,50,73,73,43,50,57,76,49,48,64,73,78,69,59,71,75,67,68,42,58,61,82,38,74,73,48,75,48,76,69,60,50,60,67,59,74,81,73,76,59,58,71,70,62,77,78,67,79,68,74,69,51,58,67,78,69,70,45,60,67,64,73,72,73,54,56,79,55,74,68,65,74,65,43,76,70
"53",NA,76,80,68,72,64,62,54,70,68,82,75,70,72,65,80,54,62,72,53,69,74,70,73,55,59,80,72,45,47,56,75,50,44,70,72,74,64,55,78,79,61,63,44,58,65,82,44,68,79,50,72,49,73,73,64,49,65,72,58,67,75,73,77,60,61,69,68,68,82,74,76,81,74,72,77,45,56,74,75,67,65,52,68,71,65,79,70,73,56,58,79,61,71,67,63,73,59,50,74,71
"54",NA,79,81,75,66,71,61,56,72,74,78,76,74,68,63,74,64,72,71,53,66,75,66,72,55,54,72,74,46,53,54,72,53,53,71,81,78,62,57,76,83,73,65,45,58,73,83,38,68,78,49,68,46,65,69,60,50,59,70,54,74,69,74,78,65,59,71,71,68,71,78,74,82,79,71,76,50,54,76,73,63,65,51,69,70,67,76,69,71,61,65,79,60,74,67,66,75,65,44,87,78
"55",NA,77,85,69,69,65,70,58,75,69,78,79,71,69,54,77,58,68,72,58,68,77,66,74,56,52,81,71,48,49,47,72,50,48,72,74,71,65,58,78,78,63,65,52,62,78,83,38,69,78,47,79,46,75,75,65,50,68,71,53,71,76,69,73,67,59,70,75,64,75,77,72,83,78,68,77,55,55,76,76,73,68,57,65,67,72,76,65,75,54,60,80,61,71,62,66,73,62,42,76,78
"56",NA,68,75,64,69,65,72,56,69,66,72,75,76,65,69,70,67,76,69,56,69,76,65,76,50,53,67,73,46,51,57,71,56,51,63,78,75,68,61,71,81,72,67,46,60,62,74,44,69,73,55,71,45,69,71,56,52,66,68,57,72,78,78,78,66,65,77,76,70,78,74,72,84,71,65,76,52,57,72,75,65,66,56,72,73,69,77,70,74,61,59,71,62,74,71,72,69,58,44,77,74
"57",NA,65,73,62,68,65,58,57,71,74,73,69,66,65,64,68,60,66,65,51,70,77,57,68,49,59,74,76,50,56,54,74,58,54,68,66,67,66,63,73,74,71,68,49,59,62,72,42,65,69,54,69,51,68,66,61,60,55,67,62,66,72,69,70,63,59,69,62,57,80,71,70,70,68,67,69,53,52,73,77,60,69,50,64,67,59,70,74,78,61,65,77,59,74,59,64,69,67,54,76,55
"58",NA,65,70,68,68,55,58,56,55,69,67,71,65,65,48,71,59,69,57,53,61,62,58,71,50,51,64,66,49,54,52,58,46,48,59,63,73,59,56,70,63,56,60,50,63,62,64,41,65,70,58,62,54,62,67,61,51,52,67,54,61,72,67,63,62,56,68,59,62,61,60,68,66,67,63,66,49,48,66,68,63,59,50,59,63,57,69,64,61,52,60,65,62,63,59,62,78,53,42,69,63
"59",NA,60,64,61,58,47,52,50,50,44,61,63,57,58,47,67,54,52,62,53,60,60,50,59,56,52,63,62,42,50,54,63,50,47,62,58,59,61,58,53,60,56,55,46,46,56,63,32,52,54,43,66,47,61,56,62,48,52,53,49,60,64,63,64,54,55,60,47,66,61,62,62,65,60,55,64,46,48,61,56,57,55,45,56,50,58,60,60,63,41,57,68,52,64,60,64,70,53,51,59,51
"60",NA,54,49,53,56,55,46,42,53,50,55,58,50,56,58,43,51,51,49,46,57,55,48,59,44,37,45,54,43,41,51,50,40,39,54,52,57,45,50,57,63,53,46,44,45,52,62,40,48,56,44,60,46,52,54,57,37,47,43,44,54,47,56,50,57,43,57,54,60,53,50,49,55,54,50,55,42,46,61,62,48,52,46,55,52,49,53,56,61,44,59,56,44,56,46,50,58,48,40,56,62
"61",NA,45,51,46,51,54,40,41,46,52,52,45,50,48,46,45,41,47,50,44,43,56,53,58,37,37,52,52,41,44,43,50,41,39,54,63,53,48,37,64,58,41,46,34,42,48,53,31,53,46,49,46,34,48,42,37,39,42,42,40,54,53,47,46,49,39,52,46,46,55,64,52,55,54,54,43,41,48,46,52,52,45,44,49,50,58,60,49,50,39,41,43,46,42,44,41,50,49,34,55,43
"62",NA,47,56,46,46,37,41,38,49,41,43,44,51,45,39,47,48,35,43,32,38,52,52,49,40,39,46,52,36,40,41,43,36,31,40,44,44,43,40,56,49,49,51,33,47,42,59,22,34,43,37,42,32,46,39,44,33,43,45,34,43,57,46,46,39,32,46,35,37,53,45,49,48,46,51,56,32,36,43,52,43,44,38,45,42,41,44,54,43,42,48,48,38,49,46,41,50,41,25,54,47
"63",NA,38,47,34,41,41,37,29,40,35,37,49,45,40,40,38,30,27,37,30,38,44,33,40,25,32,36,42,33,32,30,43,22,32,43,40,41,42,33,44,41,41,40,36,39,37,45,31,32,45,35,41,30,34,42,34,43,38,42,34,47,51,42,47,33,30,39,38,27,44,45,44,51,39,43,43,19,36,47,47,29,40,33,38,42,33,46,39,46,37,36,39,37,42,41,42,43,37,32,42,43
"64",NA,33,48,36,33,43,27,21,34,33,50,42,27,44,30,46,31,35,33,27,40,43,40,44,27,27,43,37,26,31,31,43,24,25,34,43,28,41,36,35,35,33,38,28,35,35,47,25,35,47,29,37,34,36,39,33,31,36,32,34,43,42,37,39,26,35,37,37,25,34,40,39,35,41,40,44,34,34,42,39,35,33,27,35,40,32,42,43,24,35,37,38,28,32,37,31,36,35,24,45,44
"65",NA,31,36,30,35,35,30,26,22,35,30,30,30,33,25,29,37,32,37,31,34,45,28,27,20,27,42,36,25,24,26,32,29,18,36,44,29,30,28,38,42,41,33,22,29,29,42,21,36,31,30,38,22,36,36,31,29,30,29,21,43,39,33,44,29,28,32,35,29,34,35,38,40,34,34,39,18,33,36,36,34,30,25,37,39,31,43,35,37,33,21,37,24,34,30,31,44,30,19,41,31
"66",NA,35,33,26,27,35,26,26,26,34,38,40,30,41,33,36,30,24,22,24,28,26,31,35,26,28,30,29,19,24,30,36,18,19,31,27,34,20,32,30,35,24,37,18,27,33,40,16,24,33,22,37,19,37,23,29,29,26,34,24,33,38,37,34,30,32,31,32,27,40,36,33,40,31,36,35,21,20,29,32,32,30,22,38,21,36,35,34,29,28,31,37,29,41,28,31,36,26,31,33,37
"67",NA,34,38,23,28,30,27,20,23,30,26,30,26,28,33,26,26,27,25,18,30,29,24,21,23,24,33,31,16,7,19,21,26,23,29,30,34,25,15,37,30,25,27,17,22,25,32,16,22,38,26,32,20,24,34,25,21,29,27,26,26,31,28,32,22,22,34,29,33,49,32,26,39,27,25,30,21,24,29,27,33,24,27,26,27,23,27,28,30,15,30,37,26,34,33,24,32,24,18,37,29
"68",NA,31,25,18,19,24,21,23,31,21,40,30,23,22,19,28,23,26,25,22,27,33,19,34,25,20,32,31,16,23,13,33,18,21,25,29,29,26,18,24,33,16,18,19,16,18,37,17,30,22,17,22,16,27,29,25,8,18,32,25,32,30,22,28,31,21,25,27,23,32,27,30,28,27,23,22,23,19,27,32,15,20,13,19,25,21,27,28,27,28,24,32,16,24,28,26,23,28,16,34,30
"69",NA,24,37,24,18,28,15,23,20,29,29,25,33,27,30,20,19,21,25,15,23,25,19,29,20,16,21,30,16,10,18,31,16,15,23,29,17,18,19,32,28,24,29,20,19,25,23,12,30,28,12,10,13,29,29,22,12,31,31,18,16,30,23,22,20,12,25,24,23,28,23,26,22,26,23,37,17,17,27,22,21,25,18,19,20,24,30,21,30,22,15,30,17,25,24,17,28,17,11,20,27
"70",NA,28,25,21,20,20,15,18,23,24,22,26,22,27,27,25,13,23,15,16,29,24,14,22,17,18,25,20,13,16,15,31,12,11,19,33,21,21,17,25,23,19,23,8,20,21,28,13,24,26,11,23,12,20,16,14,17,26,27,7,29,25,25,18,18,22,26,18,25,34,23,20,29,30,18,28,18,18,29,19,23,23,12,15,24,23,29,27,23,22,14,29,13,30,21,14,31,24,18,28,24
"71",NA,26,33,24,23,25,15,21,20,24,25,25,20,18,21,22,12,28,17,19,23,21,17,24,18,12,27,24,13,15,13,27,16,13,18,28,17,25,19,25,21,27,8,9,17,15,19,6,27,24,13,27,13,27,13,18,14,26,18,14,34,26,29,30,18,11,23,24,16,26,20,26,27,22,20,27,16,15,24,19,21,16,10,13,12,19,36,20,27,18,21,23,18,20,18,17,28,17,7,24,19
"72",NA,24,23,21,17,24,20,13,19,17,28,34,16,22,15,23,14,14,14,16,16,24,19,20,15,9,23,21,11,18,7,24,9,15,16,28,19,18,16,23,27,20,27,7,16,16,24,13,17,21,10,19,14,24,26,13,12,28,20,7,23,27,26,26,12,14,19,16,12,26,25,22,18,20,19,23,10,15,22,29,22,10,16,18,15,23,20,27,21,19,14,27,14,23,9,19,32,17,17,24,20
"73",NA,18,27,13,13,23,14,14,18,21,22,19,15,20,17,14,10,18,10,11,17,19,14,24,12,9,18,23,11,19,11,26,10,12,22,24,17,18,13,15,20,11,12,10,15,15,29,9,17,23,11,16,8,20,19,24,13,17,14,10,20,25,19,16,13,12,23,20,14,17,21,17,28,20,25,20,10,9,23,21,19,9,9,22,10,18,27,13,14,22,13,24,13,25,21,15,21,16,8,28,14
"74",NA,17,24,12,13,23,12,14,18,12,27,21,22,20,19,21,14,10,17,8,26,25,15,27,14,4,24,21,6,10,9,18,4,12,18,19,14,13,19,24,17,17,17,8,13,18,27,8,14,21,8,22,17,19,21,18,10,20,16,11,15,26,14,19,17,11,20,16,11,27,17,19,23,20,19,20,12,15,14,24,14,10,6,11,13,17,19,25,27,21,13,19,15,15,17,10,26,11,1,28,15
"75",NA,22,27,21,15,20,9,11,23,20,24,20,21,18,16,25,7,12,13,15,18,25,12,19,15,13,21,30,11,9,7,25,5,3,21,26,15,15,13,30,18,14,11,8,6,16,23,9,18,18,8,18,14,13,17,14,14,13,9,10,22,27,23,25,9,9,16,13,8,27,19,15,19,22,16,20,6,17,15,23,13,11,7,21,18,10,22,22,15,14,12,27,19,23,17,12,17,14,8,18,20
"76",NA,18,19,7,19,14,7,16,15,10,18,18,15,19,17,14,12,13,17,11,19,22,9,23,8,9,15,21,15,9,7,20,12,7,19,19,15,17,14,20,27,15,24,8,9,24,25,9,13,26,4,22,7,19,12,23,16,23,14,8,25,22,21,22,11,11,23,14,13,30,27,13,26,21,22,26,13,16,14,22,17,9,7,16,16,16,18,13,25,18,8,24,11,16,12,15,25,13,5,19,21
"77",NA,16,18,18,14,18,11,13,9,18,21,20,15,16,16,16,13,8,11,10,15,17,10,22,17,14,21,17,12,14,7,20,6,6,18,21,21,14,10,19,17,14,16,3,5,17,22,3,17,17,10,16,13,13,15,16,13,20,14,6,17,25,19,16,11,9,22,19,6,22,21,21,18,15,20,16,8,12,16,17,19,10,8,5,15,9,18,16,14,17,8,27,10,22,12,10,19,13,9,24,15
"78",NA,16,22,14,15,17,10,12,16,12,15,20,10,21,13,19,8,9,15,10,13,20,11,21,12,6,21,23,13,9,5,12,6,5,22,22,19,13,14,18,17,11,18,9,7,21,25,4,13,15,3,10,14,17,11,17,10,20,9,11,17,24,18,17,11,12,22,16,8,22,28,18,23,22,17,24,5,15,12,17,17,6,7,13,11,13,22,14,21,12,7,21,10,23,13,10,13,18,3,22,6
"79",NA,19,22,13,10,22,7,15,15,16,20,21,15,15,14,19,13,12,12,10,25,21,8,19,19,14,11,19,9,9,6,23,6,4,13,29,20,7,16,19,26,11,18,5,13,21,17,7,14,13,1,19,11,14,9,11,10,21,11,11,16,17,15,15,6,5,17,14,11,18,14,24,18,27,18,17,9,14,14,18,17,7,4,11,11,11,21,12,14,11,5,18,10,26,5,9,21,13,5,19,13
"80",NA,24,16,11,8,16,7,6,12,17,22,21,19,20,15,11,9,13,14,7,15,24,10,23,11,9,21,19,8,12,8,14,10,3,16,19,17,11,7,15,17,11,7,5,11,10,24,4,9,15,4,12,10,13,12,17,11,22,14,7,21,16,22,11,8,8,14,16,11,16,21,18,17,16,18,15,8,8,17,21,14,16,4,17,9,15,21,15,21,22,12,20,6,21,14,16,20,9,2,23,17
"81",NA,23,18,6,10,17,6,14,15,13,13,8,16,15,14,21,5,8,12,12,21,21,7,19,12,9,16,19,11,9,0,17,3,8,15,14,18,17,16,24,18,16,7,7,2,19,22,6,11,13,3,15,9,13,11,11,11,17,10,3,8,17,16,19,9,12,17,14,11,17,22,16,29,23,18,11,12,11,16,22,11,11,2,13,13,17,23,17,13,9,7,18,4,16,13,6,20,24,8,18,10
"82",NA,14,17,10,5,11,5,18,16,17,15,24,19,13,12,17,4,13,7,6,15,19,7,16,6,16,26,9,8,12,3,16,5,4,15,20,15,14,10,24,16,12,17,7,4,19,25,4,14,18,4,16,6,21,19,14,12,13,9,4,16,29,16,21,7,2,24,14,11,18,21,11,19,16,16,26,11,9,17,19,6,7,2,10,8,6,16,11,14,15,10,20,3,17,13,5,21,10,5,26,17
"83",NA,14,25,11,8,23,7,14,12,13,19,21,16,12,16,12,10,9,9,12,19,16,6,20,7,11,14,32,9,9,3,21,6,3,13,17,14,15,9,21,22,6,11,3,6,10,20,6,17,22,4,21,9,13,5,13,4,11,16,2,19,21,26,15,7,10,20,17,12,24,16,17,15,14,16,27,6,18,20,25,15,9,1,9,11,10,19,19,29,14,12,19,6,17,12,6,15,13,5,21,10
"84",NA,17,29,6,9,16,6,9,9,12,17,10,9,14,14,13,5,8,9,8,18,22,10,16,15,10,18,11,5,14,5,20,6,4,17,30,14,9,13,9,22,9,12,4,11,11,19,6,9,19,4,16,7,14,13,16,10,13,10,1,14,18,16,14,7,5,14,13,7,22,14,16,27,16,20,25,4,15,10,17,17,7,2,15,12,7,22,17,15,14,9,18,7,23,13,3,20,10,5,20,14
"85",NA,17,17,11,12,17,4,13,15,10,18,18,16,14,16,17,7,8,18,7,24,24,10,17,7,3,10,19,12,9,5,18,4,3,16,18,13,13,8,16,16,10,10,5,4,16,18,3,17,19,5,13,10,10,18,11,7,17,8,6,19,26,13,26,9,2,16,14,7,19,18,18,17,17,8,20,7,12,18,9,14,2,6,12,10,10,24,17,23,12,4,18,6,13,8,5,20,13,2,27,14
"86",NA,16,13,8,9,15,9,12,8,13,19,14,16,18,17,18,1,6,8,11,18,18,3,16,9,7,18,14,6,7,6,13,12,3,15,19,11,7,7,19,14,13,12,4,5,16,22,2,10,15,3,18,5,12,14,11,5,16,9,4,11,13,18,15,5,4,18,14,4,23,12,16,19,11,17,21,11,11,12,27,9,6,4,10,7,4,17,21,14,11,5,16,7,18,12,9,15,9,8,17,15
"87",NA,15,18,5,9,24,7,14,10,12,16,18,13,18,12,14,5,14,14,8,15,12,8,7,13,10,19,13,11,8,2,14,7,5,10,15,11,7,11,19,21,14,15,1,6,14,17,6,16,12,2,13,8,6,13,15,6,14,11,4,23,20,23,21,8,9,13,11,2,18,14,10,21,17,11,20,9,9,9,19,13,7,3,11,12,13,14,10,17,14,6,21,3,16,16,4,18,7,2,25,12
