"","x"
"1",8375
"2",8484
"3",8586
"4",8338
"5",8316
"6",8266
"7",8307
"8",8284
"9",8271
"10",8374
"11",8517
"12",8414
"13",8318
"14",8532
"15",8359
"16",8337
"17",8588
"18",8305
"19",8513
"20",8312
"21",8262
"22",8344
"23",8340
"24",8495
"25",8390
"26",8337
"27",8525
"28",8332
"29",8287
"30",8672
"31",8541
"32",8316
"33",8416
"34",8314
"35",8293
"36",8302
"37",8369
"38",8288
"39",8501
"40",8252
"41",8361
"42",8248
"43",8325
"44",8353
"45",8373
"46",8382
"47",8541
"48",8462
"49",8287
"50",8333
